FID_1,STATE,COUNTY,CITY,LATITUDE,LONGITUD,OBJECTID,ICOUNT,Distance
551,1,115,0,33.61548611,-86.42403611,45383,3,6359.70019669
204,1,127,0,33.70522500,-87.08398889,45388,4,11969.78848392
721,1,73,1440,33.62198056,-86.92852778,45390,4,1248.82099585
216,1,73,0,33.64898333,-86.71859444,45399,3,6066.58772083
379,1,73,0,33.66433611,-86.75888333,45399,3,7489.24612073
409,1,9,0,33.81817222,-86.69537778,45401,4,10212.16148772
726,1,73,0,33.73441389,-86.74758611,45401,4,6390.87241841
13,1,9,1600,33.88872778,-86.76163056,45405,3,7986.85182623
496,1,9,0,33.87016667,-86.92386111,45405,3,7169.65816141
565,1,43,0,33.94849167,-86.87014722,45409,3,20.14410256
587,1,43,0,33.96237500,-87.03815000,45409,3,15471.89997058
316,1,73,2141,33.74394167,-86.81397500,45415,3,5076.26654973
724,1,73,0,33.79308889,-86.79664444,45415,3,2621.56837862
622,1,73,0,33.62014444,-86.63620278,45420,3,2953.33880627
421,1,73,0,33.57081111,-86.63815278,45423,4,2728.41536375
217,1,73,3080,33.65859444,-86.59231667,45426,3,4038.65353349
232,1,9,0,33.78009722,-86.62537778,45428,4,6487.68470208
31,1,115,2320,33.70572222,-86.40302222,45438,3,11151.16680920
297,1,115,2830,33.76886111,-86.46632222,45438,3,9707.54163644
332,1,115,0,33.72896944,-86.48075833,45438,3,5403.54365117
683,1,115,0,33.71775278,-86.40568889,45438,3,11122.31154828
7,1,9,0,33.99555556,-86.43900278,45446,3,5706.08731928
280,1,9,0,34.03095556,-86.45291389,45446,3,9054.86534181
3,1,115,160,33.86870000,-86.29116389,45451,4,755.90716177
516,1,115,0,33.83449167,-86.32975000,45451,4,5024.93438077
578,1,133,0,34.11895000,-87.60713056,45455,3,3437.85803773
510,1,133,0,34.07680833,-87.54326944,45456,4,5041.04064919
85,1,93,0,34.22405833,-87.66298056,45459,3,3900.60675472
413,1,59,0,34.30807778,-87.59323889,45461,3,8131.15522111
252,1,133,1530,34.19456667,-87.62218889,45462,3,1594.57333182
112,1,93,270,34.27760833,-87.69914722,45468,4,7964.07677410
498,1,133,0,34.07796667,-87.39012500,45472,3,9389.04055835
577,1,133,0,34.27261667,-87.32091389,45472,3,15217.25762982
692,1,133,940,34.16879444,-87.41940278,45472,3,1137.94919372
416,1,59,0,34.55280000,-87.84725278,45479,3,7626.50116304
153,1,59,0,34.50513889,-87.69294167,45485,3,2462.01828841
613,1,59,2690,34.51179444,-87.73426389,45485,3,1928.39057248
640,1,79,0,34.61092500,-87.45675000,45494,3,3872.01648941
742,1,79,0,34.56960556,-87.37052222,45494,3,5327.63652025
352,1,33,0,34.63760278,-87.64930000,45496,3,1146.72531700
289,1,33,3060,34.73425000,-87.69913611,45497,4,3852.45032480
378,1,33,0,34.69967500,-87.63996667,45501,5,544.70014709
398,1,77,0,34.82729722,-87.76526944,45505,3,3140.62307513
651,1,33,0,34.66900278,-87.50473611,45517,3,4870.57534814
740,1,33,0,34.70939167,-87.47669722,45517,3,3654.81948117
728,1,79,2150,34.49156111,-87.29195556,45522,4,1124.79167399
410,1,79,0,34.52543611,-87.20627500,45523,4,7747.96394275
499,1,79,0,34.53798889,-87.15874722,45523,4,12143.81646975
650,1,79,0,34.49410833,-87.25870833,45523,4,1825.80235805
727,1,79,2150,34.47405833,-87.26871389,45523,4,1214.41388739
401,1,103,0,34.56360278,-87.08653056,45526,4,6597.04652461
560,1,103,890,34.58385278,-87.02368333,45526,4,2139.71464855
200,1,79,0,34.64918333,-87.18250000,45529,3,9598.43460857
278,1,43,9997,34.07105278,-86.87513611,45534,3,2001.41262550
418,1,43,0,34.00370278,-86.88533056,45534,3,5963.43353826
368,1,43,9997,34.14057222,-86.86878333,45540,3,3030.76937673
19,1,43,0,34.20842222,-87.05831944,45546,3,12602.84672995
590,1,43,0,34.19470833,-86.95076389,45546,3,2706.98129912
711,1,43,0,34.19628611,-86.96597500,45546,3,4089.44980172
579,1,43,830,34.17652222,-86.83979167,45563,3,418.14642694
705,1,43,0,34.25020278,-86.87135278,45569,3,4756.92811969
547,1,43,0,34.25576111,-86.82234444,45573,4,6481.06508412
101,1,9,0,33.94765000,-86.66964722,45583,3,8602.25908289
27,1,43,0,34.18200556,-86.64188056,45590,3,2475.73992061
28,1,43,0,34.23168333,-86.61481667,45590,3,6415.92998109
60,1,9,0,34.17349167,-86.53890000,45593,4,2187.74445230
502,1,43,0,34.22078056,-86.54369444,45594,3,5772.54799237
438,1,43,0,34.30244167,-86.69092778,45598,4,9735.40494140
589,1,43,0,34.29580000,-86.56249167,45598,4,2480.42775715
245,1,95,0,34.35196944,-86.44159722,45601,4,6987.06218702
305,1,95,110,34.31555278,-86.50100278,45601,4,220.56851029
666,1,95,0,34.30469444,-86.54530000,45601,4,4003.37054079
125,1,95,1500,34.30062222,-86.27484167,45607,3,5298.56898795
199,1,95,0,34.38071389,-86.41741667,45607,3,10667.27346264
328,1,95,0,34.23104444,-86.32825556,45607,3,11676.39473037
374,1,95,1500,34.31958889,-86.31143611,45607,3,1742.24286984
528,1,95,0,34.36488889,-86.41480833,45607,3,9716.91835322
383,1,103,1590,34.46151944,-86.94863889,45612,4,2186.45020397
107,1,103,2545,34.49039444,-86.83872778,45615,4,7345.41063299
22,1,103,890,34.54016667,-86.91805833,45620,4,1327.29002930
290,1,103,2545,34.54399722,-86.89442222,45620,4,1581.74485953
455,1,103,0,34.52349444,-86.84447778,45620,4,5715.08757063
561,1,103,0,34.54298333,-86.90628611,45620,4,1064.09087505
105,1,103,890,34.52496389,-86.98576944,45624,4,4306.06487487
680,1,103,0,34.50027778,-87.06347500,45624,4,10729.42883860
505,1,103,0,34.46745278,-86.66521944,45628,4,8617.17598629
59,1,103,890,34.61162222,-86.97446944,45630,3,353.89933900
61,1,83,0,34.66890833,-86.95017778,45633,3,4415.58220344
66,1,83,9997,34.62860833,-86.94285000,45633,3,843.87619838
618,1,83,170,34.69350556,-86.95582222,45633,3,7171.50870691
697,1,83,9997,34.63119167,-86.87785000,45638,4,2193.91173335
414,1,83,0,34.74884167,-86.79625556,45652,3,9859.01526865
283,1,89,1730,34.64704444,-86.72822500,45671,3,3088.76487585
90,1,89,0,34.76989444,-86.70640833,45682,3,4525.41965723
228,1,83,9997,34.75930278,-86.78591111,45682,3,10684.50848774
334,1,89,1730,34.79095000,-86.66709167,45682,3,5469.48397692
441,1,89,0,34.77053333,-86.65030833,45682,3,3654.70698658
538,1,89,1970,34.75251667,-86.74865833,45682,3,7221.82410614
682,1,89,0,34.80850833,-86.76461111,45682,3,11342.44661950
558,1,89,1730,34.74949722,-86.62680833,45691,4,1606.32489315
594,1,89,1730,34.74987778,-86.63478333,45691,4,1775.41386276
174,1,89,1730,34.73300000,-86.59788611,45695,4,349.65835870
100,1,103,0,34.51023056,-86.60039722,45697,3,2761.46461647
350,1,95,1430,34.52200833,-86.25254444,45707,3,10771.90000697
359,1,89,1730,34.64488333,-86.55006111,45709,3,6645.98736095
405,1,89,0,34.61949444,-86.45631389,45709,3,10434.41303101
667,1,89,1730,34.59799444,-86.51353889,45709,3,4732.00021793
715,1,89,1730,34.61283333,-86.55875556,45709,3,2979.20290684
539,1,89,1730,34.71991667,-86.60017500,45711,4,681.39988799
625,1,89,1730,34.65800278,-86.56946944,45711,4,7263.97940494
757,1,89,1730,34.68971389,-86.56826389,45711,4,4063.27125327
181,1,89,0,34.70495556,-86.39528333,45717,3,13175.01752216
300,1,95,0,34.55023056,-86.20057500,45717,3,11616.64884681
522,1,89,0,34.69382500,-86.35972778,45717,3,10173.64152426
717,1,89,2225,34.53421944,-86.41271667,45717,3,14193.54690504
53,1,77,0,34.90518611,-87.82072778,47317,4,3076.15463865
172,1,77,0,34.96743889,-87.87010000,47317,4,5232.80416371
237,1,77,0,34.90042500,-87.80057222,47317,4,4767.44998976
552,1,77,0,34.93462778,-87.66922500,47536,3,10184.49708225
49,1,77,0,34.95782500,-87.52741389,47539,3,11741.04697320
52,1,77,0,34.89723889,-87.53185278,47539,3,5169.39526329
219,1,77,1806,34.85951667,-87.50174722,47539,3,4978.53477501
187,1,77,0,34.86475000,-87.35036944,47545,3,4068.01954913
188,1,77,0,34.96192500,-87.35045000,47545,3,13151.78518385
291,1,77,0,34.97003333,-87.38686389,47545,3,13544.93764020
170,1,77,96,34.90099444,-87.27672778,47546,3,8733.39753014
91,1,83,0,34.79123333,-87.03011944,47605,4,6680.14668620
500,1,83,170,34.77330000,-86.95723889,47605,4,1427.50637330
701,1,83,0,34.81011111,-87.08920833,47605,4,12314.36428161
48,1,83,0,34.76536111,-86.87728056,47608,4,6013.69221886
186,1,83,0,34.80257222,-86.93895556,47608,4,2172.16510399
265,1,83,0,34.79938333,-86.87745833,47608,4,5940.72004361
563,1,83,0,34.75362500,-86.82714444,47608,4,10747.20528228
234,1,83,0,34.87120556,-87.01886389,47612,3,8575.95119588
371,1,83,0,34.82177500,-86.84121111,47612,3,8906.65422301
463,1,83,0,34.88295556,-86.87517778,47612,3,8237.50029310
553,1,83,0,34.86810000,-87.01780278,47612,3,8313.25006158
638,1,83,0,34.89980833,-86.98961667,47612,3,9028.10681758
760,1,83,170,34.81749444,-86.92123611,47612,3,2151.15975197
323,1,89,0,34.93370833,-86.77425000,47617,3,10820.48513443
333,1,83,0,34.93618611,-86.81031667,47617,3,7798.05220623
423,1,83,0,34.90485556,-86.87468056,47617,3,7670.43471771
203,1,89,1730,34.77680000,-86.59878611,47629,3,1846.29769568
610,1,89,1730,34.77230556,-86.59731667,47629,3,1341.89968186
276,1,89,0,34.82703333,-86.53586389,47630,3,5375.93334552
277,1,89,0,34.84190556,-86.44371389,47630,3,13316.68140390
475,1,89,0,34.93217500,-86.56058056,47630,3,15671.00704957
485,1,89,0,34.91639444,-86.55400556,47630,3,13992.85541781
501,1,89,0,34.93859167,-86.57181389,47630,3,16322.42006222
614,1,89,1730,34.82532500,-86.62284167,47630,3,5503.05126209
46,1,89,0,34.72885556,-86.48895556,47633,3,7579.31847024
168,1,89,1730,34.75875000,-86.56333889,47633,3,59.07962211
386,1,89,1730,34.77148611,-86.50661111,47633,3,5402.88523252
739,1,89,0,34.74326111,-86.44594444,47633,3,10852.56411105
191,1,53,0,31.02638611,-86.73146111,82233,3,14433.91860994
221,1,39,1190,30.99841667,-86.33716389,82239,3,1175.84515313
364,1,61,0,31.04039722,-86.10196667,82249,3,8113.39875901
268,1,61,0,31.15047778,-85.94336389,82290,4,10596.14753388
574,1,61,0,31.06194167,-86.03432222,82290,4,5784.02346437
635,1,61,1060,31.04326389,-85.84326944,82294,3,1473.10335984
184,1,61,0,31.13848611,-85.64984444,82295,4,7307.27705026
476,1,61,0,31.02802222,-85.70335833,82295,4,7649.22111730
148,1,39,0,31.38073333,-86.63540556,82302,3,9371.08767359
356,1,39,0,31.43632500,-86.61172500,82302,3,11734.05899664
641,1,39,0,31.40296667,-86.64551111,82302,3,11378.78979563
248,1,39,0,31.17889444,-86.33581389,82317,3,10366.64631402
360,1,39,0,31.27476389,-86.34352778,82317,3,4229.74441588
604,1,39,0,31.27411389,-86.34716389,82317,3,4554.58485971
72,1,39,2350,31.26417500,-86.22892778,82320,4,638.97423742
470,1,39,2350,31.32653056,-86.26471389,82331,3,1462.12414931
639,1,31,0,31.22221667,-86.03985833,82336,3,9073.40470181
447,1,31,1010,31.41564722,-86.10182222,82344,3,3137.44819202
343,1,41,0,31.62470000,-86.34276389,82354,3,8188.20552616
514,1,41,0,31.61389167,-86.26503889,82356,3,3599.63985779
702,1,109,0,31.77354722,-85.92498333,82361,3,3974.58750265
746,1,109,0,31.76903889,-85.91207778,82361,3,5290.52305084
114,1,31,1030,31.29174722,-85.84850833,82373,4,1502.91666560
240,1,45,0,31.29836944,-85.78609722,82385,3,474.29937587
315,1,45,9997,31.34038889,-85.77643333,82385,3,4861.16613323
456,1,31,0,31.30618333,-85.88857500,82395,4,1994.57460537
314,1,31,2220,31.37492778,-85.91537222,82403,3,1810.08567543
256,1,45,2470,31.31016389,-85.53558611,82425,4,2843.24697285
526,1,45,0,31.34873611,-85.50624444,82425,4,3910.34557657
658,1,45,9997,31.29076389,-85.46038333,82425,4,5008.31591900
150,1,109,0,31.64750000,-85.94887778,82450,3,3325.86242351
136,1,31,0,31.48913611,-85.91366111,82452,4,6060.42209723
647,1,31,0,31.50680278,-85.99207222,82452,4,8089.97607852
26,1,109,0,31.66762778,-85.83286667,82459,3,1601.69050535
459,1,109,0,31.86193056,-85.91496389,82463,3,5588.87706998
474,1,109,0,31.95555833,-85.82117222,82463,3,14263.65881211
392,1,109,0,31.75055000,-85.87366944,82465,3,4104.24905414
472,1,45,0,31.60423333,-85.59270278,82471,3,10096.76833501
562,1,69,0,30.99966111,-85.40756944,82508,3,5473.51905063
180,1,69,0,31.03469722,-85.40651389,82516,3,8091.63154321
629,1,69,2961,31.14917222,-85.46365556,82516,3,7264.90709503
738,1,69,0,31.11704167,-85.33945000,82516,3,6311.91427174
745,1,69,0,31.12604167,-85.40370278,82516,3,2072.70719436
179,1,69,930,31.18984722,-85.39756389,82616,4,385.72632615
192,1,69,930,31.18496667,-85.40190000,82616,4,625.20886438
550,1,69,930,31.23186667,-85.44726111,82623,4,1484.60802843
737,1,61,1340,31.16536944,-85.48958611,82626,3,7792.55240616
710,1,69,0,31.28506111,-85.42627500,82628,4,4008.55993163
442,1,69,140,31.17576389,-85.23886667,82632,4,12428.32270349
696,1,69,3220,31.25786111,-85.27609444,82634,3,8930.64990934
197,1,67,2240,31.41710833,-85.33065556,82643,3,5587.29718704
457,1,67,0,31.35971944,-85.28201667,82643,3,3566.13482993
393,1,69,0,31.07877778,-85.04898611,82646,3,4243.34878974
462,1,69,0,31.01183056,-85.04406667,82646,3,11550.37393286
222,1,67,10,31.57925556,-85.28053611,82664,4,954.88713992
708,1,45,0,31.55913333,-85.53803889,82667,4,13697.67345969
495,1,67,0,31.67884722,-85.19993333,82671,3,6820.93740474
93,1,85,0,32.01388889,-86.51933889,82721,3,9872.35642267
25,1,101,0,32.12425278,-86.27341389,82724,3,14094.86576577
293,1,41,0,31.93693889,-86.31581389,82726,3,2939.31974165
554,1,41,0,31.87025833,-86.29246944,82726,3,10515.91954604
142,1,85,1942,32.19651389,-86.43018333,82730,4,10093.33071069
18,1,101,0,32.03341944,-86.03257222,82735,3,19410.94799926
507,1,101,0,32.22673333,-86.39038056,82743,4,5555.20280662
515,1,101,0,32.26970833,-86.35307500,82743,4,384.14995630
703,1,101,0,32.22641944,-86.39075000,82743,4,5603.98787407
214,1,101,2130,32.31073056,-86.36282778,82751,4,1271.77948131
732,1,101,2130,32.39195833,-86.38983333,82767,3,2675.90340495
549,1,101,2130,32.36980278,-86.35040000,82769,3,127.57067308
336,1,101,0,32.24173056,-86.29549444,82777,4,4361.15814854
592,1,101,2130,32.31246111,-86.22375000,82781,4,2374.84658017
612,1,101,2130,32.37761389,-86.32573889,82800,3,324.33703898
220,1,101,2130,32.34070556,-86.17922500,82818,4,4066.75063793
286,1,101,2130,32.40093056,-86.21270000,82819,4,2118.02651692
429,1,51,0,32.43766944,-86.37349167,82829,3,2914.28373128
600,1,51,9997,32.45975556,-86.40769167,82829,3,1814.69612253
743,1,51,0,32.45456667,-86.35804722,82829,3,2910.50844151
239,1,51,2063,32.49755556,-86.39908889,82834,4,1351.37751930
329,1,51,0,32.54742778,-86.35381111,82834,4,8333.02376462
652,1,51,2063,32.50499167,-86.38624444,82834,4,2794.37664401
712,1,51,2063,32.48873611,-86.40883889,82834,4,12.97496452
747,1,51,2063,32.52196667,-86.36587500,82834,4,5474.85183336
469,1,101,0,32.44513333,-86.21447500,82838,4,3006.73486082
478,1,51,0,32.45746944,-86.19848333,82841,3,1358.31344962
224,1,51,3270,32.50883333,-86.21406111,82843,3,2010.97512674
483,1,51,1025,32.57727778,-86.24329722,82846,4,3829.52890442
575,1,51,0,32.67039444,-86.26176667,82846,4,13825.30230444
714,1,51,0,32.65280000,-86.32469444,82846,4,15168.36569775
44,1,51,0,32.61890000,-86.22354722,82848,3,7182.70244800
175,1,51,0,32.61251944,-86.15980556,82848,3,6527.54619307
340,1,101,2130,32.30972222,-86.12874722,82862,4,4706.68108373
231,1,87,0,32.39591667,-85.97912222,82867,3,7502.65443425
267,1,101,0,32.37367222,-86.03610278,82867,3,1627.87153469
63,1,11,0,32.26628611,-85.94693611,82868,3,14956.04903861
261,1,11,0,32.26340278,-85.93999444,82868,3,15628.63195767
266,1,101,0,32.28532222,-86.01085278,82868,3,9917.44638394
741,1,11,0,32.26400000,-85.94059444,82868,3,15541.53578433
373,1,87,0,32.41776944,-85.94204444,82877,3,4346.91561005
646,1,87,0,32.42637500,-85.91061944,82877,3,1262.09771328
205,1,11,0,32.14735556,-85.78020833,82881,3,1863.25956168
642,1,11,0,32.11296667,-85.93370556,82881,3,16483.66870991
704,1,11,0,32.21436111,-85.90446944,82881,3,15666.42557740
339,1,11,0,32.21642222,-85.65069167,82883,3,9807.08529776
348,1,11,0,32.18413056,-85.70585833,82883,3,4296.65190701
444,1,11,3090,32.14334722,-85.71617500,82884,3,243.94492372
790,1,87,3070,32.45603889,-85.70616389,82901,3,1888.49302040
391,1,87,0,32.51701667,-85.64633611,82906,3,3461.75605298
325,1,87,0,32.45431944,-85.53685278,82909,4,4084.55548334
38,1,81,0,32.47539167,-85.36676389,82914,4,4036.17055631
157,1,37,0,32.77772222,-86.23073333,82919,4,12513.69220303
171,1,37,2660,32.89049722,-86.21039167,82919,4,856.32294534
249,1,37,0,32.97051111,-86.20622500,82919,4,9125.41283583
292,1,37,0,32.77784722,-86.31925833,82919,4,15534.26326228
207,1,51,0,32.60403056,-85.95049167,82924,3,3631.20788235
377,1,51,0,32.62070833,-85.94502500,82924,3,5372.54719105
750,1,123,2940,32.55160556,-85.86230000,82925,3,3782.74474248
372,1,51,0,32.75014722,-86.14360000,82926,3,13669.57251877
520,1,37,0,32.86958889,-86.02281944,82927,3,6493.89523619
8,1,51,0,32.70871667,-86.14818611,82929,3,15839.07265314
403,1,51,0,32.71201111,-85.97898889,82929,3,81.49263862
644,1,51,0,32.63135278,-86.06912500,82929,3,12393.42418816
193,1,37,0,33.08831389,-86.28490556,82932,3,3856.97282493
699,1,121,0,33.20942778,-86.31469722,82942,3,1921.94621959
137,1,123,0,32.95979722,-86.00148056,82957,4,4001.29750173
487,1,123,60,32.92463333,-85.94789167,82960,4,1180.07505817
630,1,37,0,33.08000833,-86.07996111,82964,3,2959.55715549
271,1,87,0,32.54071667,-85.74341944,82969,3,4218.78010035
298,1,87,0,32.52085278,-85.73398889,82969,3,6521.18197198
544,1,81,0,32.59974444,-85.61016389,82972,3,6963.85722745
45,1,123,0,32.82171389,-85.59425833,82976,3,6863.44659379
480,1,81,200,32.59614444,-85.50764444,82992,4,1373.02140053
511,1,81,200,32.60785556,-85.50779444,82992,4,69.44716213
218,1,81,200,32.57943889,-85.47069444,82993,3,2553.05074570
424,1,81,200,32.56757500,-85.49011111,82993,3,1332.56991211
449,1,81,200,32.56586667,-85.49283611,82993,3,1388.82276968
624,1,81,200,32.58477778,-85.48905556,82993,3,1156.26782605
176,1,81,200,32.60510833,-85.48175556,82996,3,434.08237145
759,1,81,200,32.60943889,-85.47524167,82996,3,613.60499305
349,1,81,0,32.55727222,-85.37450833,82999,3,7114.76248190
691,1,81,2340,32.61460000,-85.40571944,82999,3,496.19415780
791,1,81,2340,32.61666667,-85.40197500,82999,3,77.74088527
162,1,81,2340,32.60312222,-85.34076667,83004,3,3629.77943770
569,1,81,0,32.70236944,-85.52713889,83007,3,4162.87640866
489,1,81,2340,32.63503889,-85.36622778,83022,3,593.18414793
0,1,81,2340,32.64106389,-85.35469167,83027,5,368.00979732
706,1,123,0,33.04183056,-85.68709444,83046,3,7245.32972358
467,1,17,0,33.08830000,-85.51756111,83051,3,3933.56737180
521,1,17,0,32.88835278,-85.48544444,83053,3,7447.12918791
294,1,17,0,32.97233889,-85.40329444,83054,3,6870.78191570
104,1,111,0,33.15569167,-85.30783611,83058,4,4798.22775790
68,1,5,1050,31.87659167,-85.23907778,83067,3,7215.20194761
309,1,5,1050,31.85723889,-85.17955556,83067,3,1283.81647247
602,1,5,0,31.94291389,-85.18301944,83068,3,4743.09400420
141,1,5,0,32.05710000,-85.22897222,83077,3,13283.47348472
591,1,113,0,32.08190556,-85.08115000,83077,3,10986.41273798
9,1,113,0,32.25259444,-85.00338333,83092,3,16434.89801553
509,1,113,0,32.21479722,-85.16847222,83092,3,9278.56119379
659,1,113,0,32.23439722,-85.00223889,83092,3,17268.05454040
426,1,113,0,32.31200833,-85.08146667,83093,3,8183.99412389
700,1,113,0,32.34540278,-85.12834167,83093,3,5918.69896398
95,1,113,0,32.44179167,-85.19560556,83095,3,1646.50007345
338,1,81,0,32.51994444,-85.21964444,83095,3,7411.72156146
39,1,113,0,32.45680833,-85.18741111,83096,3,68.92344055
460,1,113,0,32.32893333,-85.01898333,83098,3,10568.32131683
190,1,113,2440,32.46798056,-85.07362500,83210,4,4123.34874663
465,1,113,2440,32.47521389,-85.03025278,83210,4,16.82863343
673,1,113,2440,32.47523056,-85.03003889,83210,4,34.30726719
103,1,81,0,32.53660278,-85.08393889,83218,3,7102.35517872
152,1,113,2440,32.49165000,-85.02736667,83218,3,646.34043575
259,1,113,2440,32.50703333,-85.05397500,83218,3,2779.39364593
